City,County,Year,Month,Temp
International Falls,Koochiching,2008,1,5.1
International Falls,Koochiching,2008,2,4
International Falls,Koochiching,2008,3,18.8
International Falls,Koochiching,2008,4,35.9
International Falls,Koochiching,2008,5,45.5
International Falls,Koochiching,2008,6,57.9
International Falls,Koochiching,2008,7,62.4
International Falls,Koochiching,2008,8,62.2
International Falls,Koochiching,2008,9,53.4
International Falls,Koochiching,2008,10,42.7
International Falls,Koochiching,2008,11,26.7
International Falls,Koochiching,2008,12,-0.3
International Falls,Koochiching,2009,1,-3.1
International Falls,Koochiching,2009,2,8
International Falls,Koochiching,2009,3,21.7
International Falls,Koochiching,2009,4,38.6
International Falls,Koochiching,2009,5,46.4
International Falls,Koochiching,2009,6,57.8
International Falls,Koochiching,2009,7,58.8
International Falls,Koochiching,2009,8,60.3
International Falls,Koochiching,2009,9,59.7
International Falls,Koochiching,2009,10,37.7
International Falls,Koochiching,2009,11,34.3
International Falls,Koochiching,2009,12,7.7
International Falls,Koochiching,2010,1,6.8
International Falls,Koochiching,2010,2,8.5
International Falls,Koochiching,2010,3,34.4
International Falls,Koochiching,2010,4,45.6
International Falls,Koochiching,2010,5,53.2
International Falls,Koochiching,2010,6,58.9
International Falls,Koochiching,2010,7,66.3
International Falls,Koochiching,2010,8,65.8
International Falls,Koochiching,2010,9,49.9
International Falls,Koochiching,2010,10,45.8
International Falls,Koochiching,2010,11,28.9
International Falls,Koochiching,2010,12,7.8
International Falls,Koochiching,2011,1,-1
International Falls,Koochiching,2011,2,9.2
International Falls,Koochiching,2011,3,21.5
International Falls,Koochiching,2011,4,39.5
International Falls,Koochiching,2011,5,50.9
International Falls,Koochiching,2011,6,58.7
International Falls,Koochiching,2011,7,67.5
International Falls,Koochiching,2011,8,64.2
International Falls,Koochiching,2011,9,53
International Falls,Koochiching,2011,10,46.4
International Falls,Koochiching,2011,11,29
International Falls,Koochiching,2011,12,18.7
International Falls,Koochiching,2012,1,14
International Falls,Koochiching,2012,2,19.6
International Falls,Koochiching,2012,3,38.2
International Falls,Koochiching,2012,4,39.9
International Falls,Koochiching,2012,5,53
International Falls,Koochiching,2012,6,62.9
International Falls,Koochiching,2012,7,69
International Falls,Koochiching,2012,8,62
International Falls,Koochiching,2012,9,51.5
International Falls,Koochiching,2012,10,39.1
International Falls,Koochiching,2012,11,26.1
International Falls,Koochiching,2012,12,11.4
International Falls,Koochiching,2013,1,5.6
International Falls,Koochiching,2013,2,7.8
International Falls,Koochiching,2013,3,16
International Falls,Koochiching,2013,4,31.2
International Falls,Koochiching,2013,5,49.7
International Falls,Koochiching,2013,6,60.2
International Falls,Koochiching,2013,7,64.9
International Falls,Koochiching,2013,8,63.1
International Falls,Koochiching,2013,9,57.8
International Falls,Koochiching,2013,10,41.4
International Falls,Koochiching,2013,11,25.1
International Falls,Koochiching,2013,12,-4.1
International Falls,Koochiching,2014,1,-3.7
International Falls,Koochiching,2014,2,-0.2
International Falls,Koochiching,2014,3,12.9
International Falls,Koochiching,2014,4,34.6
International Falls,Koochiching,2014,5,51.4
International Falls,Koochiching,2014,6,61.4
International Falls,Koochiching,2014,7,62.9
International Falls,Koochiching,2014,8,61.7
International Falls,Koochiching,2014,9,54.4
International Falls,Koochiching,2014,10,42.4
International Falls,Koochiching,2014,11,18.8
International Falls,Koochiching,2014,12,17.6
International Falls,Koochiching,2015,1,6.3
International Falls,Koochiching,2015,2,-2
International Falls,Koochiching,2015,3,27
International Falls,Koochiching,2015,4,39.5
International Falls,Koochiching,2015,5,50.1
International Falls,Koochiching,2015,6,59.9
International Falls,Koochiching,2015,7,66.2
International Falls,Koochiching,2015,8,62.8
International Falls,Koochiching,2015,9,59
International Falls,Koochiching,2015,10,43.4
International Falls,Koochiching,2015,11,33.3
International Falls,Koochiching,2015,12,22.3
International Falls,Koochiching,2016,1,10
International Falls,Koochiching,2016,2,12.4
International Falls,Koochiching,2016,3,29.2
International Falls,Koochiching,2016,4,37.3
International Falls,Koochiching,2016,5,52.9
International Falls,Koochiching,2016,6,59.7
International Falls,Koochiching,2016,7,65.9
International Falls,Koochiching,2016,8,63.9
International Falls,Koochiching,2016,9,57.1
International Falls,Koochiching,2016,10,44.6
International Falls,Koochiching,2016,11,37.2
International Falls,Koochiching,2016,12,11
Detroit Lakes,Becker,2007,1,M
Detroit Lakes,Becker,2007,2,7.1
Detroit Lakes,Becker,2007,3,M
Detroit Lakes,Becker,2007,4,42.9
Detroit Lakes,Becker,2007,5,60.4
Detroit Lakes,Becker,2007,6,M
Detroit Lakes,Becker,2007,7,72.7
Detroit Lakes,Becker,2007,8,67.3
Detroit Lakes,Becker,2007,9,61
Detroit Lakes,Becker,2007,10,48.4
Detroit Lakes,Becker,2007,11,M
Detroit Lakes,Becker,2007,12,M
Detroit Lakes,Becker,2008,1,M
Detroit Lakes,Becker,2008,2,M
Detroit Lakes,Becker,2008,3,M
Detroit Lakes,Becker,2008,4,M
Detroit Lakes,Becker,2008,5,M
Detroit Lakes,Becker,2008,6,M
Detroit Lakes,Becker,2008,7,M
Detroit Lakes,Becker,2008,8,68.3
Detroit Lakes,Becker,2008,9,M
Detroit Lakes,Becker,2008,10,M
Detroit Lakes,Becker,2008,11,M
Detroit Lakes,Becker,2008,12,M
Detroit Lakes,Becker,2009,1,M
Detroit Lakes,Becker,2009,2,M
Detroit Lakes,Becker,2009,3,M
Detroit Lakes,Becker,2009,4,40.2
Detroit Lakes,Becker,2009,5,M
Detroit Lakes,Becker,2009,6,M
Detroit Lakes,Becker,2009,7,63.4
Detroit Lakes,Becker,2009,8,65
Detroit Lakes,Becker,2009,9,62.6
Detroit Lakes,Becker,2009,10,M
Detroit Lakes,Becker,2009,11,37.5
Detroit Lakes,Becker,2009,12,M
Detroit Lakes,Becker,2010,1,M
Detroit Lakes,Becker,2010,2,M
Detroit Lakes,Becker,2010,3,37.4
Detroit Lakes,Becker,2010,4,M
Detroit Lakes,Becker,2010,5,57.2
Detroit Lakes,Becker,2010,6,62.8
Detroit Lakes,Becker,2010,7,69.5
Detroit Lakes,Becker,2010,8,M
Detroit Lakes,Becker,2010,9,55.2
Detroit Lakes,Becker,2010,10,M
Detroit Lakes,Becker,2010,11,M
Detroit Lakes,Becker,2010,12,M
Detroit Lakes,Becker,2011,1,M
Detroit Lakes,Becker,2011,2,M
Detroit Lakes,Becker,2011,3,M
Detroit Lakes,Becker,2011,4,M
Detroit Lakes,Becker,2011,5,M
Detroit Lakes,Becker,2011,6,64.2
Detroit Lakes,Becker,2011,7,72.9
Detroit Lakes,Becker,2011,8,68.7
Detroit Lakes,Becker,2011,9,M
Detroit Lakes,Becker,2011,10,M
Detroit Lakes,Becker,2011,11,M
Detroit Lakes,Becker,2011,12,M
Detroit Lakes,Becker,2012,1,M
Detroit Lakes,Becker,2012,2,21.4
Detroit Lakes,Becker,2012,3,42.8
Detroit Lakes,Becker,2012,4,47.4
Detroit Lakes,Becker,2012,5,58.6
Detroit Lakes,Becker,2012,6,66.7
Detroit Lakes,Becker,2012,7,73.6
Detroit Lakes,Becker,2012,8,66.5
Detroit Lakes,Becker,2012,9,57.7
Detroit Lakes,Becker,2012,10,43.8
Detroit Lakes,Becker,2012,11,30.3
Detroit Lakes,Becker,2012,12,16.8
Detroit Lakes,Becker,2013,1,11.4
Detroit Lakes,Becker,2013,2,13.2
Detroit Lakes,Becker,2013,3,19.8
Detroit Lakes,Becker,2013,4,32.2
Detroit Lakes,Becker,2013,5,M
Detroit Lakes,Becker,2013,6,64.9
Detroit Lakes,Becker,2013,7,69.9
Detroit Lakes,Becker,2013,8,67.7
Detroit Lakes,Becker,2013,9,62.4
Detroit Lakes,Becker,2013,10,44.8
Detroit Lakes,Becker,2013,11,27.9
Detroit Lakes,Becker,2013,12,4.8
Detroit Lakes,Becker,2014,1,4
Detroit Lakes,Becker,2014,2,1.8
Detroit Lakes,Becker,2014,3,20.9
Detroit Lakes,Becker,2014,4,39.8
Detroit Lakes,Becker,2014,5,56
Detroit Lakes,Becker,2014,6,65.4
Detroit Lakes,Becker,2014,7,67.1
Detroit Lakes,Becker,2014,8,67.4
Detroit Lakes,Becker,2014,9,59.4
Detroit Lakes,Becker,2014,10,46.4
Detroit Lakes,Becker,2014,11,M
Detroit Lakes,Becker,2014,12,20.9
Detroit Lakes,Becker,2015,1,13.4
Detroit Lakes,Becker,2015,2,6.1
Detroit Lakes,Becker,2015,3,30.6
Detroit Lakes,Becker,2015,4,45
Detroit Lakes,Becker,2015,5,54.1
Detroit Lakes,Becker,2015,6,65.2
Detroit Lakes,Becker,2015,7,70
Detroit Lakes,Becker,2015,8,66
Detroit Lakes,Becker,2015,9,63.2
Detroit Lakes,Becker,2015,10,48.9
Detroit Lakes,Becker,2015,11,35
Detroit Lakes,Becker,2015,12,25
Detroit Lakes,Becker,2016,1,12.5
Detroit Lakes,Becker,2016,2,20.7
Detroit Lakes,Becker,2016,3,36.9
Detroit Lakes,Becker,2016,4,42.9
Detroit Lakes,Becker,2016,5,57
Detroit Lakes,Becker,2016,6,65.2
Detroit Lakes,Becker,2016,7,69.6
Detroit Lakes,Becker,2016,8,68.2
Detroit Lakes,Becker,2016,9,60.4
Detroit Lakes,Becker,2016,10,47.7
Detroit Lakes,Becker,2016,11,39.1
Detroit Lakes,Becker,2016,12,14.3
Marshall,Lyon,2007,1,18.8
Marshall,Lyon,2007,2,12.4
Marshall,Lyon,2007,3,37.8
Marshall,Lyon,2007,4,44.2
Marshall,Lyon,2007,5,63
Marshall,Lyon,2007,6,69.9
Marshall,Lyon,2007,7,74.7
Marshall,Lyon,2007,8,70
Marshall,Lyon,2007,9,64.5
Marshall,Lyon,2007,10,53.9
Marshall,Lyon,2007,11,34.1
Marshall,Lyon,2007,12,16.4
Marshall,Lyon,2008,1,13.8
Marshall,Lyon,2008,2,15.9
Marshall,Lyon,2008,3,29.1
Marshall,Lyon,2008,4,41.9
Marshall,Lyon,2008,5,56.6
Marshall,Lyon,2008,6,67.8
Marshall,Lyon,2008,7,73.9
Marshall,Lyon,2008,8,71
Marshall,Lyon,2008,9,62.4
Marshall,Lyon,2008,10,49.1
Marshall,Lyon,2008,11,33.7
Marshall,Lyon,2008,12,12.1
Marshall,Lyon,2009,1,8.7
Marshall,Lyon,2009,2,19.1
Marshall,Lyon,2009,3,29.3
Marshall,Lyon,2009,4,43.5
Marshall,Lyon,2009,5,57.6
Marshall,Lyon,2009,6,66.1
Marshall,Lyon,2009,7,67.5
Marshall,Lyon,2009,8,68.2
Marshall,Lyon,2009,9,64.8
Marshall,Lyon,2009,10,41.5
Marshall,Lyon,2009,11,41.5
Marshall,Lyon,2009,12,14
Marshall,Lyon,2010,1,9.5
Marshall,Lyon,2010,2,11.8
Marshall,Lyon,2010,3,35.1
Marshall,Lyon,2010,4,52.6
Marshall,Lyon,2010,5,58.4
Marshall,Lyon,2010,6,68.3
Marshall,Lyon,2010,7,73.1
Marshall,Lyon,2010,8,74.9
Marshall,Lyon,2010,9,59.7
Marshall,Lyon,2010,10,52.6
Marshall,Lyon,2010,11,32.7
Marshall,Lyon,2010,12,12.4
Marshall,Lyon,2011,1,7.5
Marshall,Lyon,2011,2,15.6
Marshall,Lyon,2011,3,23.3
Marshall,Lyon,2011,4,42.1
Marshall,Lyon,2011,5,53.4
Marshall,Lyon,2011,6,67.1
Marshall,Lyon,2011,7,77.8
Marshall,Lyon,2011,8,71.2
Marshall,Lyon,2011,9,60.8
Marshall,Lyon,2011,10,53.2
Marshall,Lyon,2011,11,36.6
Marshall,Lyon,2011,12,27
Marshall,Lyon,2012,1,23.5
Marshall,Lyon,2012,2,26.3
Marshall,Lyon,2012,3,45.4
Marshall,Lyon,2012,4,50
Marshall,Lyon,2012,5,62.9
Marshall,Lyon,2012,6,72.1
Marshall,Lyon,2012,7,79.4
Marshall,Lyon,2012,8,71.2
Marshall,Lyon,2012,9,62.6
Marshall,Lyon,2012,10,46.2
Marshall,Lyon,2012,11,36.3
Marshall,Lyon,2012,12,19
Marshall,Lyon,2013,1,16.6
Marshall,Lyon,2013,2,16.2
Marshall,Lyon,2013,3,23.3
Marshall,Lyon,2013,4,35.8
Marshall,Lyon,2013,5,56.1
Marshall,Lyon,2013,6,67.3
Marshall,Lyon,2013,7,73.1
Marshall,Lyon,2013,8,72.1
Marshall,Lyon,2013,9,67.5
Marshall,Lyon,2013,10,48.5
Marshall,Lyon,2013,11,31.8
Marshall,Lyon,2013,12,11.1
Marshall,Lyon,2014,1,9.7
Marshall,Lyon,2014,2,10.6
Marshall,Lyon,2014,3,25.4
Marshall,Lyon,2014,4,42.5
Marshall,Lyon,2014,5,57.6
Marshall,Lyon,2014,6,69.3
Marshall,Lyon,2014,7,70.3
Marshall,Lyon,2014,8,70.9
Marshall,Lyon,2014,9,63.2
Marshall,Lyon,2014,10,50.8
Marshall,Lyon,2014,11,24.7
Marshall,Lyon,2014,12,23.4
Marshall,Lyon,2015,1,19.7
Marshall,Lyon,2015,2,11.3
Marshall,Lyon,2015,3,36.4
Marshall,Lyon,2015,4,49.1
Marshall,Lyon,2015,5,58.6
Marshall,Lyon,2015,6,69.9
Marshall,Lyon,2015,7,74.2
Marshall,Lyon,2015,8,70.2
Marshall,Lyon,2015,9,69
Marshall,Lyon,2015,10,52.3
Marshall,Lyon,2015,11,39.8
Marshall,Lyon,2015,12,25.6
Marshall,Lyon,2016,1,13.6
Marshall,Lyon,2016,2,23.2
Marshall,Lyon,2016,3,38.6
Marshall,Lyon,2016,4,47.7
Marshall,Lyon,2016,5,60.8
Marshall,Lyon,2016,6,72.5
Marshall,Lyon,2016,7,73.8
Marshall,Lyon,2016,8,72.2
Marshall,Lyon,2016,9,64.2
Marshall,Lyon,2016,10,51
Marshall,Lyon,2016,11,43.2
Marshall,Lyon,2016,12,15.1
Park Rapids,Hubbard,2007,1,13.9
Park Rapids,Hubbard,2007,2,7.4
Park Rapids,Hubbard,2007,3,31.4
Park Rapids,Hubbard,2007,4,40.6
Park Rapids,Hubbard,2007,5,58.4
Park Rapids,Hubbard,2007,6,67.6
Park Rapids,Hubbard,2007,7,72
Park Rapids,Hubbard,2007,8,66.8
Park Rapids,Hubbard,2007,9,59.1
Park Rapids,Hubbard,2007,10,49
Park Rapids,Hubbard,2007,11,30
Park Rapids,Hubbard,2007,12,10.4
Park Rapids,Hubbard,2008,1,7
Park Rapids,Hubbard,2008,2,8
Park Rapids,Hubbard,2008,3,23
Park Rapids,Hubbard,2008,4,38.5
Park Rapids,Hubbard,2008,5,51.4
Park Rapids,Hubbard,2008,6,62.4
Park Rapids,Hubbard,2008,7,69
Park Rapids,Hubbard,2008,8,68.6
Park Rapids,Hubbard,2008,9,57.9
Park Rapids,Hubbard,2008,10,44.1
Park Rapids,Hubbard,2008,11,28.7
Park Rapids,Hubbard,2008,12,2.5
Park Rapids,Hubbard,2009,1,-1.2
Park Rapids,Hubbard,2009,2,10.4
Park Rapids,Hubbard,2009,3,23.2
Park Rapids,Hubbard,2009,4,40.1
Park Rapids,Hubbard,2009,5,51.2
Park Rapids,Hubbard,2009,6,60.1
Park Rapids,Hubbard,2009,7,62.7
Park Rapids,Hubbard,2009,8,62.9
Park Rapids,Hubbard,2009,9,62.4
Park Rapids,Hubbard,2009,10,37.5
Park Rapids,Hubbard,2009,11,35.6
Park Rapids,Hubbard,2009,12,10.1
Park Rapids,Hubbard,2010,1,6.7
Park Rapids,Hubbard,2010,2,11.3
Park Rapids,Hubbard,2010,3,35.9
Park Rapids,Hubbard,2010,4,48.1
Park Rapids,Hubbard,2010,5,54.4
Park Rapids,Hubbard,2010,6,62
Park Rapids,Hubbard,2010,7,68.3
Park Rapids,Hubbard,2010,8,68.6
Park Rapids,Hubbard,2010,9,52.6
Park Rapids,Hubbard,2010,10,46.5
Park Rapids,Hubbard,2010,11,27.5
Park Rapids,Hubbard,2010,12,9.9
Park Rapids,Hubbard,2011,1,2.6
Park Rapids,Hubbard,2011,2,10
Park Rapids,Hubbard,2011,3,21.9
Park Rapids,Hubbard,2011,4,39.9
Park Rapids,Hubbard,2011,5,52.6
Park Rapids,Hubbard,2011,6,62.7
Park Rapids,Hubbard,2011,7,71.4
Park Rapids,Hubbard,2011,8,67.1
Park Rapids,Hubbard,2011,9,55.7
Park Rapids,Hubbard,2011,10,48.3
Park Rapids,Hubbard,2011,11,30.2
Park Rapids,Hubbard,2011,12,20.7
Park Rapids,Hubbard,2012,1,15.6
Park Rapids,Hubbard,2012,2,18.8
Park Rapids,Hubbard,2012,3,39.2
Park Rapids,Hubbard,2012,4,44.5
Park Rapids,Hubbard,2012,5,56.3
Park Rapids,Hubbard,2012,6,65.3
Park Rapids,Hubbard,2012,7,73.3
Park Rapids,Hubbard,2012,8,65.5
Park Rapids,Hubbard,2012,9,55.9
Park Rapids,Hubbard,2012,10,41.4
Park Rapids,Hubbard,2012,11,29.1
Park Rapids,Hubbard,2012,12,13.6
Park Rapids,Hubbard,2013,1,8.5
Park Rapids,Hubbard,2013,2,11.1
Park Rapids,Hubbard,2013,3,17.7
Park Rapids,Hubbard,2013,4,31.6
Park Rapids,Hubbard,2013,5,52.4
Park Rapids,Hubbard,2013,6,63
Park Rapids,Hubbard,2013,7,68.1
Park Rapids,Hubbard,2013,8,68
Park Rapids,Hubbard,2013,9,60.7
Park Rapids,Hubbard,2013,10,42.9
Park Rapids,Hubbard,2013,11,24.4
Park Rapids,Hubbard,2013,12,0.3
Park Rapids,Hubbard,2014,1,-1.1
Park Rapids,Hubbard,2014,2,-0.4
Park Rapids,Hubbard,2014,3,16.1
Park Rapids,Hubbard,2014,4,37.4
Park Rapids,Hubbard,2014,5,54
Park Rapids,Hubbard,2014,6,64.4
Park Rapids,Hubbard,2014,7,65.7
Park Rapids,Hubbard,2014,8,66.7
Park Rapids,Hubbard,2014,9,57.2
Park Rapids,Hubbard,2014,10,44.1
Park Rapids,Hubbard,2014,11,18.6
Park Rapids,Hubbard,2014,12,20.1
Park Rapids,Hubbard,2015,1,11.8
Park Rapids,Hubbard,2015,2,5.2
Park Rapids,Hubbard,2015,3,30.4
Park Rapids,Hubbard,2015,4,45.6
Park Rapids,Hubbard,2015,5,54.3
Park Rapids,Hubbard,2015,6,65.3
Park Rapids,Hubbard,2015,7,70.3
Park Rapids,Hubbard,2015,8,66.6
Park Rapids,Hubbard,2015,9,63.3
Park Rapids,Hubbard,2015,10,47.9
Park Rapids,Hubbard,2015,11,35.5
Park Rapids,Hubbard,2015,12,23.9
Park Rapids,Hubbard,2016,1,11.3
Park Rapids,Hubbard,2016,2,19.2
Park Rapids,Hubbard,2016,3,36.4
Park Rapids,Hubbard,2016,4,42.3
Park Rapids,Hubbard,2016,5,57
Park Rapids,Hubbard,2016,6,65.4
Park Rapids,Hubbard,2016,7,70
Park Rapids,Hubbard,2016,8,68.4
Park Rapids,Hubbard,2016,9,60.1
Park Rapids,Hubbard,2016,10,47.2
Park Rapids,Hubbard,2016,11,39.5
Park Rapids,Hubbard,2016,12,12.7
Pipestone,Pipestone,2007,1,16.2
Pipestone,Pipestone,2007,2,9.3
Pipestone,Pipestone,2007,3,34
Pipestone,Pipestone,2007,4,42
Pipestone,Pipestone,2007,5,61.5
Pipestone,Pipestone,2007,6,68.6
Pipestone,Pipestone,2007,7,73.4
Pipestone,Pipestone,2007,8,69.8
Pipestone,Pipestone,2007,9,61.9
Pipestone,Pipestone,2007,10,51.3
Pipestone,Pipestone,2007,11,31.8
Pipestone,Pipestone,2007,12,12.1
Pipestone,Pipestone,2008,1,8.3
Pipestone,Pipestone,2008,2,10
Pipestone,Pipestone,2008,3,25.3
Pipestone,Pipestone,2008,4,39.9
Pipestone,Pipestone,2008,5,54
Pipestone,Pipestone,2008,6,64.6
Pipestone,Pipestone,2008,7,71
Pipestone,Pipestone,2008,8,68.6
Pipestone,Pipestone,2008,9,60.1
Pipestone,Pipestone,2008,10,46.3
Pipestone,Pipestone,2008,11,31.1
Pipestone,Pipestone,2008,12,10
Pipestone,Pipestone,2009,1,6.6
Pipestone,Pipestone,2009,2,18.7
Pipestone,Pipestone,2009,3,29.2
Pipestone,Pipestone,2009,4,42.1
Pipestone,Pipestone,2009,5,57
Pipestone,Pipestone,2009,6,64.2
Pipestone,Pipestone,2009,7,65.3
Pipestone,Pipestone,2009,8,65.5
Pipestone,Pipestone,2009,9,62.3
Pipestone,Pipestone,2009,10,39
Pipestone,Pipestone,2009,11,38.6
Pipestone,Pipestone,2009,12,12.7
Pipestone,Pipestone,2010,1,7.3
Pipestone,Pipestone,2010,2,10.9
Pipestone,Pipestone,2010,3,34.6
Pipestone,Pipestone,2010,4,50.9
Pipestone,Pipestone,2010,5,55.1
Pipestone,Pipestone,2010,6,65.5
Pipestone,Pipestone,2010,7,71.7
Pipestone,Pipestone,2010,8,73
Pipestone,Pipestone,2010,9,58.3
Pipestone,Pipestone,2010,10,50
Pipestone,Pipestone,2010,11,31.8
Pipestone,Pipestone,2010,12,11.8
Pipestone,Pipestone,2011,1,4.6
Pipestone,Pipestone,2011,2,12.1
Pipestone,Pipestone,2011,3,24.6
Pipestone,Pipestone,2011,4,42
Pipestone,Pipestone,2011,5,55.1
Pipestone,Pipestone,2011,6,65.4
Pipestone,Pipestone,2011,7,74.8
Pipestone,Pipestone,2011,8,68.8
Pipestone,Pipestone,2011,9,57.3
Pipestone,Pipestone,2011,10,50.5
Pipestone,Pipestone,2011,11,32.6
Pipestone,Pipestone,2011,12,23.9
Pipestone,Pipestone,2012,1,20.3
Pipestone,Pipestone,2012,2,22.7
Pipestone,Pipestone,2012,3,43.5
Pipestone,Pipestone,2012,4,49.8
Pipestone,Pipestone,2012,5,60.2
Pipestone,Pipestone,2012,6,69.2
Pipestone,Pipestone,2012,7,77.2
Pipestone,Pipestone,2012,8,69.3
Pipestone,Pipestone,2012,9,60.2
Pipestone,Pipestone,2012,10,42.6
Pipestone,Pipestone,2012,11,32.1
Pipestone,Pipestone,2012,12,19.4
Pipestone,Pipestone,2013,1,14.5
Pipestone,Pipestone,2013,2,15.5
Pipestone,Pipestone,2013,3,23.5
Pipestone,Pipestone,2013,4,35.8
Pipestone,Pipestone,2013,5,55.2
Pipestone,Pipestone,2013,6,65.2
Pipestone,Pipestone,2013,7,69.7
Pipestone,Pipestone,2013,8,69.1
Pipestone,Pipestone,2013,9,64.8
Pipestone,Pipestone,2013,10,46.7
Pipestone,Pipestone,2013,11,29.5
Pipestone,Pipestone,2013,12,10.3
Pipestone,Pipestone,2014,1,9
Pipestone,Pipestone,2014,2,5.6
Pipestone,Pipestone,2014,3,22.1
Pipestone,Pipestone,2014,4,39.5
Pipestone,Pipestone,2014,5,56.3
Pipestone,Pipestone,2014,6,68.1
Pipestone,Pipestone,2014,7,67.5
Pipestone,Pipestone,2014,8,69
Pipestone,Pipestone,2014,9,61.2
Pipestone,Pipestone,2014,10,49.5
Pipestone,Pipestone,2014,11,22.7
Pipestone,Pipestone,2014,12,22.5
Pipestone,Pipestone,2015,1,18.3
Pipestone,Pipestone,2015,2,11.6
Pipestone,Pipestone,2015,3,33.9
Pipestone,Pipestone,2015,4,47.9
Pipestone,Pipestone,2015,5,56.4
Pipestone,Pipestone,2015,6,67.9
Pipestone,Pipestone,2015,7,71.1
Pipestone,Pipestone,2015,8,67.4
Pipestone,Pipestone,2015,9,66.6
Pipestone,Pipestone,2015,10,51.3
Pipestone,Pipestone,2015,11,38.9
Pipestone,Pipestone,2015,12,24.9
Pipestone,Pipestone,2016,1,14.8
Pipestone,Pipestone,2016,2,23.6
Pipestone,Pipestone,2016,3,37
Pipestone,Pipestone,2016,4,46.7
Pipestone,Pipestone,2016,5,58.1
Pipestone,Pipestone,2016,6,70
Pipestone,Pipestone,2016,7,70.8
Pipestone,Pipestone,2016,8,70.3
Pipestone,Pipestone,2016,9,63.1
Pipestone,Pipestone,2016,10,50.5
Pipestone,Pipestone,2016,11,41.9
Pipestone,Pipestone,2016,12,16
Red Lake Falls,Red Lake,2007,1,10.6
Red Lake Falls,Red Lake,2007,2,1
Red Lake Falls,Red Lake,2007,3,26.4
Red Lake Falls,Red Lake,2007,4,39.8
Red Lake Falls,Red Lake,2007,5,56.9
Red Lake Falls,Red Lake,2007,6,67.5
Red Lake Falls,Red Lake,2007,7,70.7
Red Lake Falls,Red Lake,2007,8,65.6
Red Lake Falls,Red Lake,2007,9,M
Red Lake Falls,Red Lake,2007,10,46.6
Red Lake Falls,Red Lake,2007,11,28.6
Red Lake Falls,Red Lake,2007,12,9.2
Red Lake Falls,Red Lake,2008,1,4.6
Red Lake Falls,Red Lake,2008,2,3.3
Red Lake Falls,Red Lake,2008,3,20.2
Red Lake Falls,Red Lake,2008,4,38.2
Red Lake Falls,Red Lake,2008,5,49.3
Red Lake Falls,Red Lake,2008,6,61.6
Red Lake Falls,Red Lake,2008,7,67.6
Red Lake Falls,Red Lake,2008,8,67.4
Red Lake Falls,Red Lake,2008,9,57.8
Red Lake Falls,Red Lake,2008,10,45.3
Red Lake Falls,Red Lake,2008,11,29
Red Lake Falls,Red Lake,2008,12,4
Red Lake Falls,Red Lake,2009,1,-2.3
Red Lake Falls,Red Lake,2009,2,9.4
Red Lake Falls,Red Lake,2009,3,20
Red Lake Falls,Red Lake,2009,4,39.9
Red Lake Falls,Red Lake,2009,5,50.8
Red Lake Falls,Red Lake,2009,6,61.4
Red Lake Falls,Red Lake,2009,7,64.6
Red Lake Falls,Red Lake,2009,8,63.9
Red Lake Falls,Red Lake,2009,9,63.7
Red Lake Falls,Red Lake,2009,10,39.9
Red Lake Falls,Red Lake,2009,11,36.5
Red Lake Falls,Red Lake,2009,12,11.5
Red Lake Falls,Red Lake,2010,1,8.3
Red Lake Falls,Red Lake,2010,2,8.1
Red Lake Falls,Red Lake,2010,3,33
Red Lake Falls,Red Lake,2010,4,48.8
Red Lake Falls,Red Lake,2010,5,55.3
Red Lake Falls,Red Lake,2010,6,62.8
Red Lake Falls,Red Lake,2010,7,69.7
Red Lake Falls,Red Lake,2010,8,69.8
Red Lake Falls,Red Lake,2010,9,53.1
Red Lake Falls,Red Lake,2010,10,48.4
Red Lake Falls,Red Lake,2010,11,28.7
Red Lake Falls,Red Lake,2010,12,8.6
Red Lake Falls,Red Lake,2011,1,-0.1
Red Lake Falls,Red Lake,2011,2,9.6
Red Lake Falls,Red Lake,2011,3,20.3
Red Lake Falls,Red Lake,2011,4,40.6
Red Lake Falls,Red Lake,2011,5,52.8
Red Lake Falls,Red Lake,2011,6,62.3
Red Lake Falls,Red Lake,2011,7,70.8
Red Lake Falls,Red Lake,2011,8,68.3
Red Lake Falls,Red Lake,2011,9,57.5
Red Lake Falls,Red Lake,2011,10,49.2
Red Lake Falls,Red Lake,2011,11,31.2
Red Lake Falls,Red Lake,2011,12,21.1
Red Lake Falls,Red Lake,2012,1,14.7
Red Lake Falls,Red Lake,2012,2,16.8
Red Lake Falls,Red Lake,2012,3,37.2
Red Lake Falls,Red Lake,2012,4,44.9
Red Lake Falls,Red Lake,2012,5,57
Red Lake Falls,Red Lake,2012,6,65.9
Red Lake Falls,Red Lake,2012,7,M
Red Lake Falls,Red Lake,2012,8,M
Red Lake Falls,Red Lake,2012,9,58.1
Red Lake Falls,Red Lake,2012,10,41.4
Red Lake Falls,Red Lake,2012,11,27.3
Red Lake Falls,Red Lake,2012,12,12.9
Red Lake Falls,Red Lake,2013,1,6.9
Red Lake Falls,Red Lake,2013,2,8.6
Red Lake Falls,Red Lake,2013,3,15.8
Red Lake Falls,Red Lake,2013,4,31
Red Lake Falls,Red Lake,2013,5,54.3
Red Lake Falls,Red Lake,2013,6,64.9
Red Lake Falls,Red Lake,2013,7,69.4
Red Lake Falls,Red Lake,2013,8,68.1
Red Lake Falls,Red Lake,2013,9,60.7
